room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
13372476,74835934,Private room,WEST,VALLEY RIDGE,1,,4,1,160,3,51.093518,-114.236174,30:08.1
13699902,79906170,Private room,WEST,DISCOVERY RIDGE,0,,2,1,40,1,51.016498,-114.216481,38:06.3
2284004,11666112,Private room,WEST,ASPEN WOODS,0,,2,1,76,2,51.041725,-114.22189,16:01.8
9795422,50479906,Private room,WEST,SIGNAL HILL,9,4.5,2,1,24,1,51.017538,-114.180545,19:14.7
2467875,12621825,Private room,WEST,WEST SPRINGS,5,4,2,1,32,3,51.053738,-114.20672,50:15.5
1014259,5579781,Private room,WEST,ASPEN WOODS,1,,1,1,54,3,51.040299,-114.213247,02:34.2
583297,2874206,Private room,WEST,SIGNAL HILL,4,5,2,1,40,3,51.019473,-114.185843,09:53.2
403657,1660555,Private room,WEST,SIGNAL HILL,10,5,1,1,52,3,51.024826,-114.186656,06:50.9
12426740,67215746,Private room,WEST,PATTERSON,0,,2,1,42,1,51.058372,-114.173331,02:57.9
12811475,69852165,Private room,WEST,COACH HILL,1,,1,1,36,1,51.05996,-114.179928,10:50.6
6055947,25443312,Private room,WEST,COACH HILL,8,5,2,1,32,1,51.056221,-114.177993,29:13.6
7279894,38117637,Private room,CENTRE,KILLARNEY/GLENGARRY,2,,2,1,48,1,51.034437,-114.124387,11:03.5
9276752,48176787,Private room,WEST,SPRUCE CLIFF,1,,1,1,24,1,51.042257,-114.137814,26:02.2
8309173,43808026,Private room,WEST,GLENBROOK,0,,2,1,40,1,51.021465,-114.158188,27:07.6
9886592,50860554,Private room,WEST,SPRUCE CLIFF,0,,2,1,40,1,51.04637,-114.140208,37:59.5
5902017,27445524,Private room,WEST,STRATHCONA PARK,0,,2,1,53,1,51.04311,-114.169922,33:05.6
8652583,11530113,Private room,CENTRE,HILLHURST,0,,2,1,56,1,51.053135,-114.102059,39:53.8
6670497,33844010,Private room,CENTRE,SUNALTA,9,4.5,2,1,58,1,51.041592,-114.097747,51:44.4
3759925,11206875,Entire home/apt,CENTRE,BELTLINE,104,5,2,1,71,1,51.0379,-114.060599,06:35.9
722419,3093864,Entire home/apt,CENTRE,BELTLINE,24,4.5,4,2,92,3,51.0423,-114.064825,28:52.3
12701699,28372544,Entire home/apt,CENTRE,CAPITOL HILL,13,4.5,4,2,76,1,51.072971,-114.099179,10:27.4
12005744,53049133,Entire home/apt,CENTRE,EAU CLAIRE,20,4.5,4,1,64,1,51.054137,-114.067534,22:14.0
13081656,3340363,Private room,CENTRE,BANKVIEW,0,,2,1,47,1,51.035957,-114.098459,28:19.0
4249927,21301776,Private room,CENTRE,BANFF TRAIL,1,,2,1,56,1,51.081013,-114.121516,59:56.4
14403169,76458224,Private room,CENTRE,ST. ANDREWS HEIGHTS,0,,2,1,44,1,51.06557,-114.128573,23:16.6
12869279,36452905,Private room,NORTHWEST,VARSITY,1,,2,1,28,1,51.087798,-114.158911,38:23.0
1346561,7305363,Private room,CENTRE,WEST HILLHURST,11,5,2,1,53,2,51.05844,-114.107391,16:25.4
3506685,15098587,Private room,NORTHWEST,CHARLESWOOD,6,5,2,1,41,1,51.096388,-114.118293,44:49.8
8146858,9178227,Private room,CENTRE,SUNNYSIDE,2,,4,1,47,2,51.056622,-114.082813,23:59.7
8605801,43210464,Private room,CENTRE,BELTLINE,0,,4,1,47,1,51.040522,-114.076549,20:34.9
14204985,73371120,Private room,NORTHWEST,VARSITY,0,,2,1,36,1,51.098145,-114.166288,33:20.6
14205277,73371120,Private room,NORTHWEST,VARSITY,0,,2,1,36,1,51.09718,-114.164433,03:03.1
7479548,39166396,Private room,CENTRE,ALTADORE,0,,3,1,98,1,51.020966,-114.108392,59:06.5
9476342,31865286,Private room,CENTRE,BELTLINE,11,5,1,1,48,1,51.039836,-114.074742,19:14.3
13030351,7040295,Private room,CENTRE,SOUTH CALGARY,0,,2,1,71,1,51.023207,-114.105895,16:47.5
5412381,22125334,Private room,WEST,CHRISTIE PARK,9,4.5,1,1,23,1,51.039188,-114.169993,59:23.6
10273138,52827810,Private room,NORTHWEST,CHARLESWOOD,0,,1,1,24,1,51.088132,-114.112038,22:04.5
10811707,40083967,Private room,CENTRE,BELTLINE,1,,1,1,56,1,51.038556,-114.081661,05:47.9
3569573,17769677,Private room,CENTRE,BELTLINE,24,4.5,2,1,43,3,51.038293,-114.082191,18:01.4
10703242,23506098,Private room,NORTHWEST,VARSITY,1,,2,1,64,14,51.082176,-114.149528,10:08.1
8682385,45594297,Private room,CENTRE,BELTLINE,0,,2,1,58,1,51.039424,-114.092455,32:16.3
4418679,21301776,Private room,NORTHWEST,UNIVERSITY OF CALGARY,7,4.5,2,1,52,2,51.079208,-114.122955,57:01.2
14373118,88201127,Private room,CENTRE,DOWNTOWN WEST END,0,,1,1,28,1,51.047475,-114.089165,32:12.0
8713004,39255347,Private room,CENTRE,SUNNYSIDE,29,5,4,1,32,2,51.057573,-114.074488,18:29.4
8613894,7503884,Private room,CENTRE,UPPER MOUNT ROYAL,13,5,3,1,40,1,51.035759,-114.087019,27:23.1
10677996,55153730,Private room,WEST,GLENBROOK,0,,1,1,28,1,51.029154,-114.143067,19:02.2
8554524,717969,Private room,CENTRE,SOUTH CALGARY,2,,4,1,68,1,51.030049,-114.101872,04:07.4
6911392,36218584,Private room,CENTRE,BANKVIEW,2,,2,1,112,1,51.031561,-114.09825,29:47.4
5280928,27339389,Private room,CENTRE,SUNNYSIDE,0,,2,1,36,1,51.056662,-114.079646,32:53.6
1837409,6688613,Private room,WEST,PATTERSON,0,,2,1,48,1,51.057104,-114.166583,23:31.0
6371319,33201181,Private room,CENTRE,BELTLINE,9,5,2,1,68,1,51.041918,-114.088006,44:05.1
13653286,29797549,Private room,WEST,SIGNAL HILL,0,,2,1,67,2,51.031985,-114.172255,47:44.2
9259084,20738266,Private room,WEST,GLENDALE,0,,2,1,36,2,51.031693,-114.148053,35:37.4
8309823,43811458,Private room,CENTRE,EAU CLAIRE,2,,2,1,63,1,51.052059,-114.078872,57:22.9
7750102,12879268,Private room,CENTRE,BELTLINE,6,5,2,1,40,1,51.040097,-114.091458,30:01.6
7800227,41056492,Private room,CENTRE,SOUTH CALGARY,0,,2,1,72,1,51.028733,-114.100371,55:13.3
14342427,21025935,Private room,WEST,RUTLAND PARK,0,,2,1,36,1,51.015962,-114.138368,29:09.9
6119658,12115056,Private room,CENTRE,ELBOW PARK,0,,7,1,130,1,51.026146,-114.083763,01:56.3
7936805,41853385,Private room,CENTRE,BELTLINE,6,5,1,1,48,2,51.040423,-114.088749,19:05.3
7437788,38963049,Private room,WEST,RUTLAND PARK,0,,3,1,60,3,51.020644,-114.134241,31:38.3
12889633,70554406,Private room,WEST,CURRIE BARRACKS,0,,2,1,10,1,51.01845,-114.133968,13:41.2
3490450,5946812,Private room,CENTRE,SOUTH CALGARY,1,,2,1,72,3,51.029507,-114.10524,29:24.0
12886567,70528007,Private room,CENTRE,MOUNT PLEASANT,0,,2,1,160,1,51.07473,-114.076173,54:07.6
14161838,85650755,Private room,NORTHWEST,UNIVERSITY OF CALGARY,0,,1,1,36,1,51.074548,-114.118586,12:36.7
6211284,13534780,Private room,CENTRE,BELTLINE,8,4,2,1,53,1,51.040445,-114.07654,52:42.0
13532339,76227931,Private room,CENTRE,GARRISON WOODS,0,,2,1,48,1,51.020562,-114.116082,48:36.5
769511,4059402,Private room,CENTRE,BELTLINE,18,4.5,2,1,71,1,51.041975,-114.094415,17:46.6
12522417,50611232,Private room,WEST,ROSSCARROCK,0,,2,1,48,1,51.039109,-114.146389,38:29.9
4861679,25007617,Private room,WEST,CURRIE BARRACKS,15,5,2,1,60,1,51.018176,-114.131263,49:38.1
9684226,50023437,Private room,WEST,RUTLAND PARK,0,,1,1,40,1,51.02033,-114.135643,19:13.0
8625762,45369880,Private room,NORTHWEST,MONTGOMERY,0,,1,1,64,1,51.072134,-114.154207,10:04.8
8549323,28562294,Private room,CENTRE,ELBOYA,1,,1,1,32,1,51.01519,-114.078128,01:08.6
9350409,48527849,Private room,CENTRE,BELTLINE,2,,1,1,33,1,51.040368,-114.092044,15:27.8
6500967,11467460,Private room,CENTRE,KILLARNEY/GLENGARRY,0,,4,1,60,2,51.03591,-114.137516,17:35.9
13363264,75838336,Private room,CENTRE,BANFF TRAIL,2,,6,1,52,1,51.068774,-114.108249,19:44.8
7871881,41487845,Private room,CENTRE,BELTLINE,0,,1,1,40,14,51.041566,-114.077916,28:01.9
1641775,37852,Private room,CENTRE,CAPITOL HILL,4,4.5,1,1,53,1,51.075882,-114.103806,32:20.9
7854395,4801008,Private room,CENTRE,SUNNYSIDE,2,,2,1,68,1,51.05397,-114.080408,56:59.1
5838973,30314802,Private room,CENTRE,SCARBORO,0,,1,1,112,1,51.039128,-114.103922,23:46.7
12887990,70541254,Private room,CENTRE,SOUTH CALGARY,1,,4,1,10,1,51.025768,-114.103948,09:34.4
6494788,11467460,Private room,CENTRE,KILLARNEY/GLENGARRY,0,,2,1,36,1,51.035181,-114.137687,00:16.9
2431716,37852,Private room,CENTRE,CAPITOL HILL,4,4.5,1,1,53,1,51.07441,-114.105919,20:00.4
1641745,37852,Private room,CENTRE,CAPITOL HILL,1,,1,1,53,1,51.073823,-114.103788,25:11.9
7698251,39858980,Private room,CENTRE,BELTLINE,52,4.5,2,1,53,1,51.042244,-114.079248,47:22.4
13110873,776729,Private room,CENTRE,HILLHURST,2,,2,1,68,3,51.055164,-114.089988,37:57.9
5873840,30501130,Private room,CENTRE,WEST HILLHURST,41,4.5,2,1,27,1,51.056739,-114.123828,00:09.8
7922254,34320309,Private room,CENTRE,BANFF TRAIL,1,,2,1,36,1,51.074216,-114.106516,04:58.1
10771795,6781491,Private room,WEST,ROSSCARROCK,4,5,3,1,32,1,51.044835,-114.144578,58:53.7
749210,3715799,Private room,CENTRE,WEST HILLHURST,3,5,2,1,83,1,51.052839,-114.113737,52:11.1
6703702,34772116,Private room,CENTRE,RICHMOND,0,,2,1,56,1,51.03376,-114.114031,45:10.3
7035843,36393306,Private room,CENTRE,RICHMOND,0,,1,1,62,1,51.035684,-114.116668,22:55.5
8907435,42200508,Private room,WEST,SPRUCE CLIFF,8,5,2,1,31,1,51.051114,-114.13385,47:25.3
561506,2415875,Private room,NORTHWEST,HAWKWOOD,0,,2,1,31,1,51.129048,-114.190436,14:55.5
6197521,32138789,Private room,NORTHWEST,ROCKY RIDGE,0,,1,1,39,2,51.146144,-114.253552,28:56.3
3006825,14866238,Private room,NORTHWEST,TUSCANY,0,,1,1,72,1,51.129443,-114.255315,32:40.1
2496499,12778935,Private room,NORTHWEST,ARBOUR LAKE,29,5,1,1,20,3,51.13634,-114.1884,20:14.0
8553295,45023580,Private room,NORTHWEST,CITADEL,0,,1,1,40,1,51.145547,-114.184921,11:27.8
9384151,48682898,Private room,NORTHWEST,RANCHLANDS,1,,1,1,64,1,51.123044,-114.196543,56:36.2
5685485,29470856,Private room,NORTHWEST,ROCKY RIDGE,0,,2,1,100,2,51.146898,-114.25345,27:24.4
12508591,63816282,Private room,NORTHWEST,TUSCANY,13,5,1,1,23,1,51.137056,-114.244924,35:35.9
12295361,44540887,Private room,NORTHWEST,HAWKWOOD,1,,2,1,23,2,51.131755,-114.170472,52:50.4
630851,3031956,Private room,NORTH,BEDDINGTON HEIGHTS,5,4.5,2,1,49,1,51.126087,-114.080996,05:23.2
13434136,32238289,Private room,NORTHWEST,DALHOUSIE,0,,2,1,28,1,51.106599,-114.14182,55:05.4
12954828,71193638,Private room,NORTH,EVANSTON,0,,2,1,44,2,51.171704,-114.108605,34:45.1
14027030,83945955,Private room,NORTHWEST,DALHOUSIE,2,,2,1,34,1,51.103719,-114.150548,50:52.1
5947113,29591307,Private room,NORTHWEST,DALHOUSIE,1,,2,1,56,1,51.116677,-114.17109,59:29.4
5451971,28231650,Private room,NORTH,HIDDEN VALLEY,0,,2,1,15,3,51.151211,-114.129787,43:26.3
8684661,22277894,Private room,NORTH,PANORAMA HILLS,0,,2,1,36,1,51.159211,-114.082233,55:13.7
12683122,55151439,Private room,NORTHWEST,BRENTWOOD,1,,1,1,40,1,51.099199,-114.129165,09:20.5
628041,3031956,Private room,NORTH,BEDDINGTON HEIGHTS,2,,2,1,49,7,51.131052,-114.07474,55:34.5
10711718,42740873,Private room,NORTHWEST,DALHOUSIE,0,,1,1,28,1,51.111617,-114.156577,30:58.5
12155621,8002253,Private room,NORTH,SANDSTONE VALLEY,0,,2,1,53,1,51.134776,-114.097449,54:00.5
12411507,67125218,Private room,NORTH,EVANSTON,0,,2,1,80,1,51.171943,-114.114875,01:32.3
7985915,41228218,Private room,NORTHWEST,HAWKWOOD,0,,1,1,32,1,51.134717,-114.169051,45:31.6
8886487,26317876,Private room,NORTH,SAGE HILL,2,,2,1,31,2,51.180223,-114.153911,38:53.2
7293840,38123508,Private room,NORTH,PANORAMA HILLS,0,,2,1,60,1,51.170719,-114.077387,37:24.4
7464034,37820837,Private room,NORTH,EVANSTON,2,,2,1,30,1,51.179638,-114.120046,37:04.7
7883913,41422689,Private room,NORTH,EVANSTON,1,,2,1,40,1,51.167475,-114.117399,49:21.9
3960430,20516346,Private room,NORTHWEST,DALHOUSIE,9,4.5,4,1,79,1,51.109807,-114.149869,20:59.9
6337183,32996248,Private room,NORTHWEST,EDGEMONT,0,,1,1,56,1,51.122176,-114.141215,54:07.5
3747881,4621979,Private room,NORTH,PANORAMA HILLS,8,4.5,2,1,47,1,51.147319,-114.080454,56:56.2
7509343,37820837,Private room,NORTH,EVANSTON,13,4,4,1,47,1,51.179719,-114.120084,52:48.2
9008772,47039606,Private room,NORTH,KINCORA,0,,1,1,48,1,51.165159,-114.13847,58:25.5
10880787,56374506,Private room,NORTH,HIDDEN VALLEY,0,,1,1,52,1,51.147813,-114.099545,19:50.9
3962462,20489064,Private room,NORTH,EVANSTON,20,4.5,2,1,28,2,51.162032,-114.114122,11:15.0
3882128,3788550,Private room,NORTH,BEDDINGTON HEIGHTS,34,5,2,1,55,2,51.128232,-114.095763,06:25.4
14233431,86530966,Private room,NORTH,HIDDEN VALLEY,0,,1,1,32,1,51.15916,-114.106271,13:45.0
13799367,81136515,Private room,NORTH,HUNTINGTON HILLS,0,,2,1,40,1,51.119879,-114.080391,00:56.7
1056460,5110545,Private room,CENTRE,SCARBORO,67,5,3,1,60,2,51.041333,-114.10912,37:48.3
13997089,7702982,Private room,NORTHWEST,CHARLESWOOD,1,,2,1,27,1,51.092638,-114.115786,01:48.0
6422967,33510940,Private room,CENTRE,SOUTH CALGARY,19,5,2,1,36,1,51.024646,-114.108798,32:24.4
6038641,31339542,Private room,WEST,GLENBROOK,18,5,2,1,60,1,51.020944,-114.153936,04:40.8
12831772,70035322,Private room,CENTRE,BANKVIEW,0,,2,1,64,1,51.037105,-114.10468,00:26.4
4365192,22658216,Private room,CENTRE,UPPER MOUNT ROYAL,0,,2,1,56,2,51.035501,-114.091194,17:31.1
1877427,8894545,Private room,NORTHWEST,CITADEL,3,4.5,2,1,60,1,51.143716,-114.172713,01:38.4
10631560,45784337,Private room,CENTRE,BANFF TRAIL,13,4.5,1,1,20,1,51.067349,-114.107851,16:56.6
14202537,28478241,Private room,CENTRE,BANKVIEW,0,,2,1,64,1,51.03633,-114.095207,22:58.1
11341444,40996817,Private room,CENTRE,WEST HILLHURST,4,5,4,1,80,2,51.059172,-114.112506,19:59.5
3952980,20489064,Private room,NORTH,EVANSTON,20,5,2,1,28,2,51.161978,-114.112951,52:18.8
1709665,9020454,Private room,CENTRE,POINT MCKAY,19,5,3,1,53,2,51.056743,-114.141496,06:42.9
10881027,56374506,Private room,NORTH,HIDDEN VALLEY,0,,2,1,64,1,51.149422,-114.097657,50:10.3
5259399,27222705,Private room,CENTRE,WEST HILLHURST,72,5,2,1,55,1,51.056942,-114.102914,39:08.1
594949,2939814,Private room,CENTRE,HILLHURST,2,,2,1,52,,51.05282,-114.08692,11:58.9
2909790,14866238,Private room,NORTHWEST,TUSCANY,0,,1,1,76,7,51.130219,-114.256429,17:24.8
13526008,51668475,Private room,NORTH,SAGE HILL,2,,2,1,24,1,51.182948,-114.154274,17:49.9
1225718,6685850,Private room,NORTHWEST,BRENTWOOD,2,,2,1,46,3,51.087571,-114.11997,09:07.0
13869201,33484828,Private room,NORTHWEST,ROCKY RIDGE,2,,1,1,30,1,51.152967,-114.234442,55:17.4
13333543,49904723,Private room,NORTH,PANORAMA HILLS,1,,2,1,25,1,51.165624,-114.075808,17:47.5
1474969,7894210,Private room,CENTRE,SUNNYSIDE,132,5,2,1,53,1,51.054304,-114.082143,06:40.0
8867207,46413664,Private room,NORTHWEST,TUSCANY,1,,2,1,39,2,51.133427,-114.248491,21:51.8
7010838,36755019,Private room,NORTH,KINCORA,0,,2,1,54,1,51.157444,-114.137353,14:30.7
8429422,20418424,Private room,NORTHWEST,TUSCANY,10,4.5,2,1,37,1,51.129947,-114.242951,06:31.1
14266932,8092736,Private room,CENTRE,WEST HILLHURST,0,,1,1,32,7,51.058086,-114.103108,31:37.6
14638220,87862742,Private room,NORTHWEST,ROCKY RIDGE,0,,2,1,28,5,51.150913,-114.255582,19:55.9
14427089,87862742,Private room,NORTHWEST,ROCKY RIDGE,0,,2,1,32,10,51.15157,-114.254931,44:49.8
13390848,41228218,Private room,NORTHWEST,HAWKWOOD,0,,1,1,36,1,51.134859,-114.170339,58:14.8
2536757,12989495,Private room,WEST,SPRUCE CLIFF,0,,2,1,33,1,51.050551,-114.135594,18:34.2
14499707,20673598,Private room,NORTH,KINCORA,0,,2,1,34,3,51.155356,-114.129005,26:00.5
14223555,30221674,Private room,NORTH,EVANSTON,0,,2,1,47,1,51.170039,-114.123161,44:02.9
8326671,43543876,Private room,NORTH,SHERWOOD,0,,2,1,96,1,51.162326,-114.144209,12:00.4
10860691,17227795,Private room,NORTHWEST,TUSCANY,0,,2,1,67,1,51.1302,-114.255176,01:12.8
6007391,31186964,Private room,NORTHWEST,SILVER SPRINGS,0,,2,1,64,1,51.108298,-114.190594,29:01.0
3116181,10198236,Private room,NORTHWEST,HAWKWOOD,30,4.5,2,1,24,1,51.12721,-114.191066,30:48.7
5928728,30780968,Private room,NORTHWEST,EDGEMONT,13,4.5,1,1,32,1,51.136562,-114.128692,17:19.9
5453459,28058969,Private room,NORTHWEST,TUSCANY,10,5,2,1,28,1,51.109404,-114.235246,54:49.1
13447250,76754857,Private room,NORTHWEST,EDGEMONT,1,,1,1,119,1,51.136466,-114.155389,06:32.8
4106049,21301776,Private room,CENTRE,BANFF TRAIL,8,4.5,2,1,50,1,51.081033,-114.121671,22:40.7
14558884,90162591,Private room,NORTH,SANDSTONE VALLEY,0,,2,1,80,1,51.140478,-114.096872,31:23.5
7985436,41228218,Private room,NORTHWEST,HAWKWOOD,1,,2,1,28,1,51.135861,-114.168984,02:55.3
14334085,39278777,Private room,NORTHWEST,CITADEL,0,,2,1,40,7,51.138944,-114.168499,56:52.9
7868617,41468183,Private room,NORTHWEST,01F,0,,1,1,148,5,51.113929,-114.261476,34:12.3
2710638,13872234,Private room,CENTRE,BANFF TRAIL,6,4,2,1,24,3,51.075752,-114.113914,03:40.8
8265065,43581552,Private room,NORTHWEST,BOWNESS,0,,1,1,39,1,51.091594,-114.197732,28:51.3
3413006,3743924,Private room,CENTRE,HOUNSFIELD HEIGHTS/BRIAR HILL,13,4.5,3,1,28,3,51.061691,-114.097669,29:44.6
13130282,36531035,Private room,CENTRE,POINT MCKAY,0,,1,1,36,2,51.061009,-114.14623,32:49.5
13504702,6532973,Private room,NORTH,SANDSTONE VALLEY,0,,1,1,40,1,51.137882,-114.087187,52:05.2
13057737,64056982,Private room,SOUTH,WILLOW PARK,0,,1,1,39,1,50.954017,-114.065524,13:30.9
529234,2233573,Private room,SOUTH,CHAPARRAL,27,5,2,1,53,3,50.878899,-114.036665,32:00.3
1113425,4730812,Private room,SOUTHEAST,OGDEN,5,4.5,2,1,38,2,50.984872,-114.004743,35:34.9
9678237,50002834,Private room,SOUTHEAST,RIVERBEND,0,,1,1,16,20,50.972294,-114.021241,54:36.0
13680561,79640360,Private room,SOUTHEAST,DOUGLASDALE/GLEN,1,,2,1,26,,50.964504,-114.018545,16:01.9
11986501,64066618,Private room,SOUTHEAST,AUBURN BAY,3,4.5,2,1,28,1,50.895302,-113.947164,06:53.8
7592451,39564593,Private room,SOUTHEAST,MAHOGANY,2,,2,1,68,1,50.900041,-113.941617,24:25.8
2874588,4027788,Private room,SOUTH,DEER RIDGE,5,4.5,6,1,172,1,50.926613,-114.01979,12:51.4
13789154,81019136,Private room,SOUTHEAST,COPPERFIELD,1,,2,1,28,1,50.925147,-113.931905,36:52.9
764034,4027788,Private room,SOUTH,DEER RUN,75,4.5,2,1,35,1,50.92023,-114.015806,10:12.8
10726545,55437124,Private room,SOUTHEAST,NEW BRIGHTON,0,,2,1,24,1,50.925172,-113.936579,39:49.5
11338730,40880917,Private room,SOUTHEAST,NEW BRIGHTON,4,5,1,1,39,1,50.91462,-113.94541,28:51.4
12969711,70853665,Private room,SOUTHEAST,DOUGLASDALE/GLEN,0,,2,1,16,1,50.942013,-113.984895,39:41.5
8467880,44594079,Private room,SOUTHEAST,MCKENZIE TOWNE,0,,2,1,35,3,50.915153,-113.970376,37:25.1
8293896,43730312,Private room,SOUTHEAST,DOUGLASDALE/GLEN,0,,5,1,121,1,50.937895,-113.978978,38:05.9
6437691,6918446,Private room,SOUTHEAST,MCKENZIE TOWNE,2,,2,1,40,2,50.926167,-113.968024,50:19.3
12990395,71572233,Private room,SOUTH,PARKLAND,0,,4,1,39,1,50.921232,-114.030452,21:48.1
12927108,70944159,Private room,NORTHWEST,TUSCANY,0,,2,1,32,1,51.125237,-114.24744,57:31.4
13620718,72898771,Private room,NORTHWEST,CITADEL,6,4.5,2,1,32,1,51.147384,-114.187531,40:28.4
14374138,1188235,Private room,NORTHWEST,EDGEMONT,0,,2,1,61,1,51.126772,-114.156793,42:39.0
12948777,43140898,Private room,NORTHWEST,TUSCANY,0,,2,1,48,1,51.125855,-114.24981,53:02.2
2242827,11455105,Private room,NORTHWEST,DALHOUSIE,0,,3,1,75,1,51.099686,-114.149932,06:48.2
5758832,20705069,Private room,CENTRE,PARKDALE,1,,2,1,56,3,51.06216,-114.1389,02:05.1
13898874,19003064,Private room,NORTHWEST,ARBOUR LAKE,0,,2,1,14,7,51.13456,-114.213757,37:14.0
3209540,16261676,Private room,CENTRE,BANFF TRAIL,0,,1,1,100,1,51.072709,-114.111799,02:11.8
13577229,78334578,Private room,NORTHWEST,CHARLESWOOD,0,,1,1,40,1,51.08901,-114.116171,19:25.5
13830303,22808538,Private room,WEST,PATTERSON,1,,2,1,76,1,51.064689,-114.180113,23:19.8
465341,1263594,Private room,CENTRE,WEST HILLHURST,60,5,6,1,56,,51.054275,-114.119494,29:41.0
6992783,36662942,Private room,CENTRE,BANFF TRAIL,2,,2,1,29,1,51.077579,-114.119866,00:04.0
8255218,16430386,Private room,NORTHWEST,COLLINGWOOD,6,5,2,1,40,1,51.081016,-114.106295,16:05.2
14390336,75032888,Private room,NORTHWEST,HAMPTONS,0,,2,1,44,1,51.140188,-114.134137,03:08.8
10042378,21196792,Private room,CENTRE,BANFF TRAIL,27,5,2,1,22,1,51.076763,-114.11937,14:38.3
14201902,11759912,Private room,NORTHWEST,SILVER SPRINGS,0,,1,1,20,1,51.109662,-114.187193,25:59.9
13445197,76754857,Private room,NORTHWEST,EDGEMONT,0,,1,1,119,1,51.136717,-114.153236,37:45.0
6064832,23312962,Private room,NORTHWEST,BOWNESS,0,,2,1,79,2,51.086781,-114.181971,01:52.7
14322519,87400189,Private room,NORTHWEST,EDGEMONT,0,,1,1,36,1,51.128587,-114.132266,54:22.1
4966010,21301776,Private room,CENTRE,BANFF TRAIL,2,,2,1,56,1,51.077992,-114.118425,26:55.9
12682129,68915858,Private room,NORTHWEST,RANCHLANDS,1,,1,1,24,1,51.115193,-114.185571,55:25.0
14153675,85535845,Private room,NORTHWEST,BOWNESS,0,,1,1,22,14,51.079996,-114.173687,36:46.7
8409668,44299076,Private room,CENTRE,PARKDALE,22,5,4,1,56,1,51.059968,-114.133804,12:24.7
14261256,86874096,Private room,NORTHWEST,DALHOUSIE,0,,3,1,48,2,51.112706,-114.152768,50:47.2
13450579,76754857,Private room,NORTHWEST,EDGEMONT,0,,1,1,119,1,51.135606,-114.15494,04:34.2
3272862,16493951,Private room,NORTHWEST,EDGEMONT,11,4.5,2,1,46,1,51.137472,-114.13196,08:16.8
3541782,3731843,Private room,NORTHWEST,SCENIC ACRES,1,,1,1,24,1,51.110781,-114.212763,20:33.5
12814298,67363603,Private room,NORTHWEST,CHARLESWOOD,3,4.5,2,1,28,1,51.085813,-114.118938,58:43.4
13101737,50243460,Private room,WEST,COACH HILL,1,,2,1,28,2,51.063765,-114.187071,23:09.1
12912293,28577850,Private room,NORTHWEST,SCENIC ACRES,0,,4,1,44,1,51.118716,-114.209117,20:05.7
10294417,29591307,Private room,NORTHWEST,DALHOUSIE,0,,1,1,32,1,51.115068,-114.172594,55:44.9
12205413,65632640,Private room,NORTHWEST,HAWKWOOD,0,,1,1,24,3,51.127268,-114.190278,37:17.2
14473910,78154393,Private room,NORTHWEST,HAWKWOOD,0,,2,1,33,1,51.134602,-114.169572,01:40.7
13585582,37827224,Private room,NORTHWEST,CHARLESWOOD,7,5,2,1,28,1,51.093484,-114.119603,53:46.2
12916911,9600630,Private room,NORTHWEST,CHARLESWOOD,0,,4,1,28,1,51.084085,-114.121408,31:35.1
1203386,4838958,Private room,NORTHWEST,TUSCANY,42,5,2,1,29,1,51.110687,-114.237419,05:15.6
3878236,4422319,Private room,NORTHWEST,VARSITY,13,5,1,1,33,3,51.081769,-114.149267,39:14.5
13140138,27715982,Private room,NORTHWEST,EDGEMONT,2,,4,1,36,2,51.121233,-114.137533,51:39.5
4134069,816670,Private room,NORTHWEST,BOWNESS,32,4.5,2,1,28,1,51.084136,-114.181275,38:32.3
13577242,78334578,Private room,NORTHWEST,CHARLESWOOD,4,5,2,1,40,1,51.088788,-114.115635,23:59.3
14473336,78154393,Private room,NORTHWEST,HAWKWOOD,0,,2,1,33,1,51.133209,-114.169814,40:39.5
4437809,23034117,Private room,NORTHWEST,CHARLESWOOD,35,4.5,2,1,32,3,51.100232,-114.12862,05:27.5
1493812,7983174,Private room,NORTHWEST,VARSITY,13,4.5,2,1,47,1,51.088436,-114.149202,17:14.3
14566756,29657150,Private room,NORTHWEST,BOWNESS,0,,2,1,36,2,51.080886,-114.183576,32:36.1
14369978,69503940,Private room,NORTHWEST,HAWKWOOD,0,,2,1,32,1,51.124349,-114.164246,19:31.0
6079803,18766463,Private room,NORTHWEST,DALHOUSIE,9,4.5,2,1,28,1,51.112591,-114.171952,35:40.3
6062962,29591307,Private room,NORTHWEST,DALHOUSIE,3,4,1,1,28,1,51.115249,-114.172274,54:22.6
7985611,41228218,Private room,NORTHWEST,HAWKWOOD,0,,2,1,28,1,51.136232,-114.169086,22:39.2
4409549,21403355,Private room,NORTHWEST,MONTGOMERY,10,5,2,1,60,1,51.069561,-114.157128,20:02.9
9051338,22867624,Private room,NORTHWEST,MONTGOMERY,6,4.5,2,1,32,2,51.073878,-114.161533,27:57.2
6284880,32634765,Private room,NORTHWEST,BRENTWOOD,9,4.5,2,1,40,1,51.091251,-114.130599,24:28.5
11320082,59206993,Private room,WEST,WEST SPRINGS,19,5,3,1,32,1,51.06442,-114.192534,22:25.3
13086287,72626603,Private room,NORTHWEST,BOWNESS,4,5,2,1,36,1,51.080457,-114.175322,50:13.4
